order_id,product_id,quantity,unit_price
O108928,P101331,2,230.53
O108928,P100870,3,103.21
O108928,P100648,2,180.19
O108928,P101647,2,375.53
O108929,P101576,3,247.6
O108929,P101946,1,338.8
O108930,P100246,1,34.43
O108931,P101333,3,46.82
O108931,P100479,2,210.63
O108931,P101883,2,227.12
O108931,P100667,2,59.96
O108932,P101511,1,341.96
O108932,P101504,2,130.72
O108933,P100714,2,400.7
O108933,P100319,1,269.74
O108933,P100400,1,207.27
O108934,P101002,3,34.78
O108934,P100958,1,53.89
O108934,P101682,3,186.48
O108935,P100355,3,212.25
O108936,P100228,1,458.41
O108936,P101773,2,437.8
O108936,P100236,3,16.6
O108936,P100201,2,462.59
O108937,P100087,3,163.53
O108937,P101997,3,97.76
O108937,P100284,1,474.19
O108937,P101252,1,416.82
O108938,P100722,3,326.32
O108938,P100687,2,255.26
O108938,P100511,3,84.43
O108938,P100366,2,327.69
O108939,P100422,3,314.1
O108939,P101966,1,392.05
O108940,P101128,2,405.16
O108941,P101544,1,20.33
O108941,P100182,1,410.41
O108941,P101984,3,239.44
O108942,P101322,1,387.63
O108942,P100236,2,16.97
O108942,P100566,1,174.79
O108942,P101783,1,177.81
O108943,P100145,3,445.43
O108943,P100383,2,428.59
O108943,P100623,3,269.57
O108943,P101608,2,490.32
O108943,P101987,1,336.74
O108944,P100874,3,132.22
O108944,P101795,1,358.46
O108945,P100837,2,242.97
O108945,P100179,3,172.16
O108945,P101902,1,316.3
O108946,P101024,2,41.53
O108946,P100233,2,369.36
O108946,P101334,2,135.39
O108947,P101749,3,59.22
O108947,P101095,3,199.26
O108948,P100389,1,243.12
O108948,P100488,2,115.1
O108948,P101700,1,99.72
O108948,P101330,2,251.36
O108948,P100844,3,437.9
O108949,P101732,3,305.28
O108950,P101819,1,72.28
O108951,P100682,3,25.97
O108952,P100536,3,382.49
O108952,P100101,2,133.64
O108952,P101549,3,191.32
O108952,P101309,2,181.79
O108953,P101344,1,349.55
O108953,P100420,3,91.6
O108954,P100231,2,11.27
O108954,P100366,1,313.08
O108954,P101729,1,195.95
O108954,P100280,2,72.87
O108954,P101017,3,405.32
O108955,P100093,2,270.25
O108956,P100432,3,294.69
O108956,P100066,2,121.14
O108957,P100732,2,7.71
O108957,P100037,2,443.22
O108958,P101949,1,68.46
O108958,P100642,1,147.83
O108958,P100695,1,440.69
O108959,P100990,1,99.6
O108959,P101531,2,311.23
O108959,P100686,2,73.52
O108959,P101912,3,160.04
O108960,P101840,2,396.12
O108960,P100326,2,409.31
O108960,P100091,3,411.29
O108961,P100986,3,367.44
O108961,P100927,3,156.49
O108962,P100077,2,22.78
O108962,P101356,3,419.05
O108962,P100876,2,311.89
O108962,P101998,2,313.25
O108962,P101726,3,78.05
O108963,P101120,1,478.04
O108963,P100241,3,393.57
O108963,P101492,1,469.59
O108963,P101954,1,461.52
O108963,P101966,1,376.44
O108964,P101804,2,47.7
O108965,P101638,2,203.61
O108965,P100851,1,181.99
O108965,P100000,3,453.54
O108965,P101962,2,411.12
O108965,P101455,1,162.54
O108966,P101847,1,397.27
O108966,P100608,3,114.64
O108966,P101661,2,340.83
O108966,P101803,1,318.25
O108967,P100674,1,347.8
O108968,P101217,2,8.46
O108968,P101371,1,75.42
O108968,P101125,1,136.5
O108968,P101362,2,456.99
O108968,P101643,3,229.56
O108969,P101687,3,477.8
O108969,P100728,2,231.12
O108969,P100632,3,47.67
O108970,P101307,1,104.82
O108970,P100426,1,456.12
O108970,P100368,2,271.87
O108971,P100295,3,34.17
O108971,P101956,2,242.22
O108972,P101858,3,246.76
O108972,P101288,3,273.94
O108972,P100460,3,229.31
O108972,P101664,2,239.66
O108972,P100166,1,99.72
O108973,P100991,1,221.85
O108973,P101533,3,348.85
O108973,P100932,2,168.71
O108973,P100310,2,215.7
O108973,P100945,3,202.97
O108974,P100464,2,115.08
O108974,P100070,1,323.38
O108974,P101723,1,356.02
O108975,P100152,2,329.06
O108976,P101522,3,187.94
O108977,P101478,3,384.96
O108977,P101730,2,68.4
O108978,P101476,2,318.64
O108978,P100402,1,401.39
O108979,P100005,1,260.64
O108979,P101725,2,77.94
O108979,P101211,2,12.27
O108979,P100891,3,144.97
O108979,P101245,1,357.57
O108980,P100921,3,219.94
O108980,P100208,2,241.3
O108980,P100681,1,466.09
O108980,P101087,1,118.22
O108980,P101877,1,73.15
O108981,P100000,1,443.99
O108981,P100298,1,261.74
O108981,P101928,2,412.53
O108982,P100720,3,296.81
O108982,P100159,3,93.56
O108983,P101979,1,201.52
O108984,P101290,1,95.23
O108985,P100656,1,348.13
O108985,P100338,3,264.85
O108986,P100585,2,284.1
O108986,P100896,3,402.44
O108986,P101692,3,232.22
O108987,P101418,2,30.45
O108987,P100810,2,50.35
O108988,P100661,1,354.62
O108988,P101715,3,361.75
O108988,P101672,1,44.68
O108989,P101819,3,73.48
O108989,P101681,2,239.28
O108989,P100483,2,187.29
O108990,P101049,1,129.98
O108991,P101644,1,322.72
O108991,P100052,3,143.3
O108991,P101810,1,376.19
O108992,P101026,2,66.28
O108992,P101770,2,320.55
O108992,P101757,3,325.16
O108992,P100179,3,168.4
O108992,P101828,3,445.32
O108993,P100019,1,356.04
O108993,P101673,1,471.92
O108993,P100546,1,67.78
O108993,P101517,3,215.55
O108993,P100258,2,366.67
O108994,P101477,1,464.54
O108994,P101048,1,148.72
O108994,P101599,2,155.58
O108995,P101227,3,397.71
O108995,P101043,1,218.64
O108996,P101211,1,12.49
O108996,P101264,3,8.18
O108996,P100953,1,88.57
O108997,P100268,2,250.49
O108997,P100920,2,139.76
O108997,P100895,1,464.15
O108997,P100743,3,429.73
O108998,P101375,3,86.99
O108999,P100116,2,260.51
O108999,P100627,1,350.57
O108999,P101122,2,76.23
O108999,P100960,2,255.35
O108999,P100367,2,6.87
O109000,P100851,1,169.68
O109000,P101878,2,184.05
O109000,P101914,2,200.26
O109000,P101667,1,470.49
O109001,P100661,2,334.63
O109001,P101696,2,118.39
O109001,P101582,1,313.08
O109002,P101247,1,243.64
O109003,P101226,2,477.79
O109003,P101348,3,332.57
O109003,P101102,1,221.67
O109003,P100076,2,156.32
O109003,P101723,2,333.79
O109004,P100188,2,225.12
O109004,P101112,3,73.98
O109004,P100336,1,94.0
O109004,P101203,3,251.39
O109004,P100815,1,73.68
O109005,P101209,1,271.75
O109005,P100633,1,276.15
O109005,P101497,2,126.97
O109006,P101254,3,128.48
O109007,P101244,1,154.91
O109007,P100195,3,350.3
O109007,P101925,1,486.82
O109007,P100188,1,213.07
O109007,P101147,1,186.71
O109008,P101736,3,184.38
O109008,P101327,1,348.84
O109009,P100031,2,327.66
O109009,P101014,1,156.5
O109010,P100506,2,325.18
O109010,P100518,3,419.38
O109010,P101152,1,269.05
O109011,P100921,2,223.35
O109012,P100578,2,327.9
O109012,P101753,3,393.02
O109012,P100286,2,165.45
O109012,P100529,1,50.56
O109013,P100967,1,247.52
O109014,P101570,3,419.55
O109014,P100667,1,60.09
O109015,P101431,3,286.66
O109015,P101693,3,254.58
O109015,P101841,3,187.41
O109015,P101044,2,57.26
O109015,P101820,2,23.05
O109016,P100710,3,334.92
O109016,P101155,2,327.4
O109016,P100976,1,84.05
O109016,P101605,2,313.17
O109016,P101740,2,421.74
O109017,P101518,1,362.87
O109017,P101082,2,331.89
O109017,P101795,2,355.18
O109017,P101601,3,422.2
O109018,P100603,3,133.86
O109018,P100811,1,397.27
O109018,P101343,2,368.44
O109018,P100515,3,318.21
O109018,P101250,1,138.28
O109019,P100989,1,287.19
O109020,P100366,3,344.82
O109021,P101983,3,143.53
O109021,P101557,1,144.97
O109021,P100103,1,393.47
O109021,P101737,3,230.67
O109022,P100462,3,38.35
O109022,P100734,1,333.15
O109022,P100168,3,361.52
O109022,P100524,3,145.17
O109023,P100642,2,146.69
O109023,P101734,2,301.75
O109023,P100777,2,309.31
O109023,P100614,1,88.83
O109024,P101095,2,207.0
O109024,P101648,2,270.51
O109024,P101682,1,179.09
O109024,P101013,1,216.53
O109024,P101051,1,57.72
O109025,P100146,1,122.89
O109025,P100000,3,454.51
O109026,P100811,2,384.65
O109027,P100429,2,197.04
O109027,P101266,1,49.39
O109027,P101069,2,350.76
O109028,P100605,1,374.34
O109028,P100698,3,169.64
O109029,P101334,1,141.3
O109029,P101983,3,151.07
O109029,P101396,1,296.79
O109029,P101587,1,265.62
O109029,P100519,2,61.03
O109030,P100900,1,402.69
O109030,P101384,2,410.1
O109030,P100918,1,101.31
O109031,P101116,3,74.61
O109031,P100874,3,143.73
O109032,P101019,2,9.74
O109032,P101736,1,186.05
O109032,P101912,1,166.78
O109032,P101964,1,83.57
O109032,P100018,3,143.43
O109033,P100746,3,101.37
O109033,P100331,3,246.52
O109033,P100966,3,304.44
O109033,P100214,2,297.2
O109033,P101168,1,415.99
O109034,P100853,1,88.95
O109034,P101485,3,20.59
O109034,P101802,3,361.39
O109035,P101482,2,156.7
O109035,P101005,2,379.76
O109036,P100374,2,107.22
O109036,P101256,1,80.17
O109036,P100731,1,301.87
O109037,P100704,3,53.97
O109037,P100866,3,128.46
O109037,P101973,1,82.2
O109037,P100243,2,8.74
O109037,P101621,3,296.68
O109038,P101421,1,475.34
O109038,P100119,3,273.89
O109038,P100979,1,250.83
O109038,P100403,3,430.72
O109038,P101343,2,346.61
O109039,P100660,1,161.77
O109039,P101274,3,118.67
O109040,P101303,2,234.87
O109041,P101934,3,255.35
O109041,P101515,1,359.34
O109041,P100126,3,46.81
O109042,P100179,1,164.86
O109042,P100269,1,106.19
O109042,P101080,2,361.12
O109043,P100830,2,405.43
O109043,P101878,3,174.94
O109043,P101171,1,448.95
O109043,P101827,1,370.41
O109044,P100822,1,457.21
O109044,P100003,3,393.01
O109045,P100127,1,390.38
O109045,P101666,1,493.53
O109046,P101618,3,280.26
O109046,P100306,3,246.5
O109046,P100790,1,62.29
O109046,P101291,1,400.83
O109047,P101975,2,394.38
O109047,P101002,2,37.5
O109047,P101715,2,344.71
O109047,P101859,2,358.94
O109048,P101071,3,336.95
O109048,P100840,2,43.07
O109048,P100472,1,113.85
O109048,P100641,2,355.63
O109048,P100767,2,4.75
O109049,P100042,2,81.25
O109050,P100810,1,49.92
O109050,P100251,2,99.26
O109050,P100148,3,17.69
O109050,P100215,3,157.69
O109051,P100643,1,336.76
O109051,P101096,2,353.73
O109052,P101459,3,282.89
O109052,P100009,1,242.72
O109053,P100976,3,82.5
O109053,P100313,1,181.75
O109053,P101600,1,92.73
O109053,P101083,1,227.65
O109054,P100794,2,58.62
O109054,P100163,2,323.81
O109054,P100501,3,414.51
O109054,P101128,3,401.49
O109054,P100968,3,129.78
O109055,P101393,3,20.48
O109055,P101548,1,394.27
O109055,P101728,1,460.99
O109055,P100769,2,129.76
O109055,P101004,2,443.64
O109056,P101321,1,392.73
O109057,P101960,1,316.14
O109058,P101158,1,198.5
O109058,P101230,3,155.98
O109058,P101095,1,208.24
O109058,P100619,1,177.53
O109059,P101121,3,279.26
O109059,P101215,3,258.92
O109059,P101455,1,146.72
O109060,P101916,3,402.85
O109060,P101804,3,48.62
O109061,P100329,3,361.64
O109061,P100872,3,243.62
O109062,P101441,1,435.31
O109062,P101785,3,393.03
O109062,P101733,1,221.08
O109062,P101565,1,136.72
O109063,P101571,3,424.81
O109063,P101406,1,402.92
O109063,P100250,2,219.34
O109063,P101502,2,143.88
O109064,P100371,3,462.45
O109064,P101779,1,147.6
O109064,P100874,1,142.55
O109065,P101759,1,347.84
O109065,P101962,1,411.76
O109066,P101371,2,80.13
O109067,P100905,2,224.13
O109068,P100016,2,29.57
O109068,P101154,3,204.48
O109068,P100555,1,398.94
O109068,P100773,2,298.36
O109068,P101772,3,339.19
O109069,P100105,2,372.9
O109069,P100483,1,184.91
O109069,P101052,2,115.98
O109069,P101222,1,227.74
O109070,P101899,3,391.67
O109070,P100216,3,313.65
O109070,P100547,2,79.22
O109070,P101725,1,77.04
O109070,P100177,2,329.3
O109071,P101378,1,408.27
O109071,P101832,3,202.16
O109071,P100837,2,227.38
O109071,P100411,1,10.41
O109072,P101770,2,341.34
O109072,P101268,3,181.9
O109072,P100582,2,218.38
O109072,P100680,2,254.46
O109073,P101375,1,87.17
O109073,P101744,2,42.24
O109073,P101373,2,260.08
O109073,P100255,3,474.04
O109073,P101333,2,46.36
O109074,P101374,2,387.13
O109074,P100082,1,122.7
O109074,P101139,2,291.03
O109074,P100732,2,7.36
O109074,P101281,3,212.25
O109075,P100756,2,388.08
O109075,P100869,1,272.74
O109076,P100582,1,214.72
O109076,P101008,1,281.85
O109076,P100332,3,303.72
O109076,P101915,1,278.2
O109077,P101892,1,228.37
O109077,P101085,1,297.51
O109077,P101574,1,144.22
O109077,P101850,1,297.25
O109078,P101491,1,150.83
O109079,P101044,1,60.73
O109079,P100876,3,309.12
O109079,P100512,3,17.54
O109079,P100942,1,451.17
O109080,P100439,3,104.09
O109080,P101002,3,34.59
O109080,P101283,1,392.99
O109080,P101609,1,456.9
O109081,P100495,1,268.15
O109081,P101793,2,163.04
O109081,P101597,2,270.82
O109082,P100510,3,342.83
O109083,P101951,1,382.63
O109083,P100162,1,360.08
O109083,P101958,3,381.12
O109083,P101396,3,313.17
O109083,P101925,2,494.63
O109084,P101841,2,174.5
O109085,P101360,2,357.35
O109085,P101800,2,452.27
O109086,P100703,1,262.86
O109086,P100218,1,218.88
O109086,P100129,3,108.21
O109086,P101627,1,355.37
O109086,P100550,1,462.03
O109087,P100541,1,86.55
O109088,P100506,1,348.15
O109088,P100643,3,325.91
O109088,P101909,2,47.11
O109088,P100656,2,352.73
O109089,P101359,2,463.29
O109089,P101830,2,262.77
O109089,P100916,3,38.08
O109090,P101197,2,232.89
O109090,P101833,1,235.93
O109090,P100895,2,479.12
O109090,P100352,3,391.29
O109090,P101356,2,428.84
O109091,P100574,2,224.81
O109091,P101807,3,87.65
O109092,P100424,3,166.89
O109092,P101523,3,292.47
O109092,P100869,2,284.53
O109093,P100845,1,229.56
O109093,P101539,1,137.15
O109094,P100466,3,316.64
O109094,P101507,1,271.49
O109094,P101649,3,189.94
O109094,P100306,2,251.81
O109095,P100837,2,239.49
O109095,P101284,1,81.92
O109095,P100960,3,264.3
O109096,P101592,1,411.11
O109096,P101859,2,372.37
O109097,P101726,1,83.13
O109097,P101329,2,296.94
O109097,P101299,1,367.65
O109098,P101345,2,337.9
O109098,P101155,1,312.71
O109098,P100551,2,410.06
O109099,P100664,2,319.24
O109099,P100917,1,435.2
O109099,P101014,3,149.0
O109099,P100791,2,121.08
O109100,P101804,1,47.54
O109100,P101171,2,452.39
O109100,P101507,3,283.31
O109100,P101262,3,370.57
O109101,P101597,3,265.35
O109101,P101459,1,291.96
O109102,P101597,1,272.84
O109102,P101623,1,445.1
O109102,P100544,1,14.05
O109103,P101415,1,9.43
O109103,P100541,3,83.92
O109103,P101776,1,75.62
O109103,P101761,3,173.9
O109104,P101730,2,73.33
O109104,P100041,2,346.39
O109104,P101949,2,68.24
O109104,P100328,2,82.86
O109105,P100833,1,74.37
O109105,P100009,1,228.49
O109105,P100395,2,294.62
O109105,P101410,2,268.47
O109106,P100926,2,423.84
O109106,P101361,2,201.36
O109106,P100225,1,92.08
O109106,P101301,1,440.43
O109107,P101045,2,109.46
O109107,P100312,3,448.9
O109107,P100541,3,88.73
O109107,P101329,1,292.29
O109108,P101629,3,122.56
O109108,P101786,2,490.09
O109108,P101791,3,14.54
O109108,P100419,3,239.57
O109108,P100556,1,296.25
O109109,P100548,3,446.98
O109109,P100823,3,81.68
O109109,P101934,2,269.82
O109110,P101613,3,463.81
O109111,P101551,2,65.37
O109112,P100820,3,433.03
O109112,P101860,3,255.81
O109112,P101120,3,490.02
O109112,P100934,1,148.04
O109112,P100745,1,364.71
O109113,P101381,1,186.76
O109114,P100730,3,154.97
O109114,P101937,3,349.03
O109115,P100273,2,460.8
O109115,P100107,1,329.31
O109115,P101767,3,79.06
O109116,P101077,1,260.0
O109117,P101173,3,21.99
O109118,P100497,1,8.44
O109118,P101890,2,395.2
O109118,P101978,2,305.84
O109118,P101996,2,132.61
O109119,P100103,1,364.05
O109119,P100429,3,183.69
O109119,P100817,1,265.58
O109120,P101025,3,332.4
O109120,P100014,1,281.27
O109120,P101690,2,229.32
O109121,P101974,3,423.75
O109122,P100571,3,420.53
O109122,P100354,2,264.74
O109123,P101340,2,393.64
O109123,P100652,1,154.15
O109123,P101296,1,293.34
O109124,P100581,3,326.56
O109124,P100726,3,461.87
O109124,P101488,1,69.62
O109125,P101297,3,323.89
O109125,P100063,1,326.56
O109125,P100448,3,343.95
O109125,P100811,1,399.0
O109126,P101985,3,471.5
O109127,P100479,3,197.74
O109127,P101277,2,407.92
O109127,P100297,3,310.55
O109127,P101384,1,381.89
O109127,P101382,1,147.86
O109128,P100034,3,341.09
O109128,P101019,2,9.52
O109128,P101251,3,189.02
O109129,P100609,1,282.96
O109129,P100970,1,50.71
O109129,P100102,1,169.68
O109130,P100356,3,33.4
O109130,P101485,1,22.32
O109130,P100463,3,229.22
O109130,P100204,1,186.91
O109131,P101849,1,433.35
O109131,P100444,1,201.97
O109131,P101664,2,242.95
O109132,P100101,3,134.88
O109133,P100595,2,86.28
O109133,P101263,3,383.67
O109133,P100152,2,342.5
O109133,P100728,1,241.48
O109134,P101274,2,118.15
O109134,P101668,2,237.58
O109134,P100498,1,405.06
O109134,P101508,3,261.13
O109134,P101579,1,37.56
O109135,P101487,2,42.54
O109135,P100214,3,285.75
O109136,P100152,3,336.31
O109136,P100685,2,378.92
O109136,P100606,2,223.93
O109136,P101324,1,131.97
O109137,P101320,3,105.23
O109137,P100472,2,112.94
O109138,P100419,2,238.78
O109138,P101153,2,398.67
O109138,P101717,2,76.93
O109138,P100758,3,91.93
O109139,P100681,1,474.15
O109139,P101360,1,339.48
O109140,P100536,3,402.7
O109140,P100992,2,54.72
O109140,P101856,1,393.75
O109140,P101575,3,298.7
O109141,P101794,2,341.68
O109141,P101498,3,397.27
O109141,P101173,1,21.8
O109142,P100546,2,69.99
O109142,P101511,1,331.2
O109142,P100882,2,313.78
O109143,P101538,3,330.65
O109143,P100983,1,108.7
O109143,P101088,3,421.85
O109144,P100152,1,353.32
O109144,P101346,2,333.68
O109144,P101713,3,198.43
O109144,P101946,2,360.42
O109145,P101222,1,246.95
O109145,P100939,3,133.11
O109145,P100434,1,431.84
O109145,P100945,1,211.24
O109146,P100706,3,401.04
O109146,P100311,1,227.81
O109146,P100096,3,148.04
O109146,P100824,2,449.12
O109146,P100047,1,282.71
O109147,P101393,3,19.86
O109147,P101059,2,324.67
O109147,P100840,1,45.11
O109147,P100709,3,257.58
O109147,P100500,3,267.42
O109148,P101592,3,440.23
O109148,P101392,1,126.07
O109148,P101046,2,168.95
O109148,P100855,2,302.61
O109148,P100010,2,356.68
O109149,P101295,3,195.23
O109149,P100105,2,363.65
O109149,P101936,1,450.22
O109150,P100097,1,305.0
O109150,P100321,3,162.91
O109150,P100460,3,239.53
O109150,P101184,3,67.07
O109150,P101095,3,209.94
O109151,P100680,1,242.24
O109151,P100633,2,289.57
O109151,P100798,3,337.53
O109151,P100590,3,350.81
O109151,P100147,1,294.3
O109152,P101806,3,161.23
O109152,P101127,2,336.35
O109152,P101724,3,196.26
O109152,P100124,2,284.02
O109152,P100612,1,61.62
O109153,P101050,2,330.15
O109153,P101252,1,432.75
O109153,P100716,2,330.34
O109153,P100964,3,16.71
O109153,P100465,3,22.93
O109154,P101341,3,80.1
O109154,P101507,3,296.11
O109154,P101910,1,75.83
O109155,P101255,3,422.93
O109155,P101853,3,298.83
O109155,P100438,2,393.59
O109156,P100869,2,275.15
O109156,P101085,2,285.8
O109157,P101795,2,382.6
O109158,P100454,1,110.29
O109158,P101872,3,341.99
O109158,P100905,2,236.07
O109158,P100225,1,90.74
O109159,P100218,1,200.23
O109159,P100898,2,257.75
O109159,P100552,1,96.4
O109159,P100412,1,396.46
O109159,P101198,3,296.01
O109160,P100157,3,430.11
O109160,P100418,3,445.29
O109161,P101840,1,388.84
O109161,P100173,2,299.75
O109161,P101292,2,95.15
O109161,P101239,2,494.23
O109161,P101929,1,410.9
O109162,P101071,3,348.53
O109162,P101993,1,457.48
O109163,P100421,1,37.09
O109163,P100737,1,455.28
O109163,P100920,3,151.4
O109164,P101875,3,335.71
O109164,P100218,3,209.62
O109164,P100682,2,25.37
O109164,P101113,1,444.0
O109164,P100759,1,65.09
O109165,P100413,1,212.37
O109165,P100712,1,451.66
O109166,P100551,3,404.34
O109166,P100902,3,412.6
O109166,P100995,1,281.45
O109167,P101594,2,301.16
O109167,P100539,1,487.61
O109167,P100019,3,360.56
O109168,P100443,2,189.19
O109168,P100777,3,299.94
O109168,P101720,1,197.71
O109169,P101100,1,245.35
O109170,P100224,1,60.67
O109171,P101062,1,476.08
O109172,P101394,3,26.39
O109172,P100859,3,261.94
O109172,P100201,2,453.84
O109173,P100735,2,54.06
O109173,P101985,2,449.48
O109174,P100556,1,296.11
O109174,P101666,3,496.86
O109174,P100586,2,91.01
O109174,P100705,3,469.36
O109174,P101083,3,237.16
O109175,P100790,2,62.48
O109175,P100791,1,114.36
O109175,P101722,2,122.93
O109175,P101152,3,276.93
O109176,P100168,1,380.35
O109176,P101807,2,92.54
O109177,P100510,1,376.9
O109177,P101460,2,170.29
O109177,P100409,2,321.67
O109178,P100554,3,155.96
O109178,P100201,1,453.71
O109178,P101709,1,320.73
O109178,P100843,3,219.25
O109179,P100173,3,290.42
O109179,P101077,1,263.28
O109179,P101352,2,207.1
O109179,P101806,3,174.78
O109180,P100905,3,221.99
O109181,P100903,2,271.89
O109181,P100122,3,178.23
O109181,P100624,3,370.48
O109182,P100537,1,420.92
O109183,P100063,1,346.49
O109183,P101323,3,150.09
O109183,P100201,3,499.54
O109184,P100731,3,306.22
O109184,P100147,3,284.01
O109184,P101848,3,74.56
O109184,P101485,2,21.09
O109184,P100177,2,312.54
O109185,P101088,2,424.71
O109185,P101120,3,457.19
O109185,P100520,1,324.27
O109185,P101549,2,185.15
O109186,P101522,3,206.15
O109187,P101160,3,246.5
O109187,P101504,2,135.71
O109187,P101132,2,362.7
O109187,P101972,3,465.08
O109187,P101983,1,140.4
O109188,P101499,3,376.36
O109188,P101399,1,393.57
O109188,P101641,3,49.09
O109189,P100222,3,188.76
O109189,P101004,2,407.68
O109189,P100886,3,339.03
O109190,P101068,2,151.8
O109191,P100359,2,340.45
O109191,P101261,3,190.38
O109191,P100177,2,306.53
O109191,P101656,2,155.79
O109192,P100947,2,171.52
O109193,P100209,1,331.6
O109193,P100886,2,324.8
O109193,P100657,3,470.54
O109193,P101814,2,173.74
O109194,P101919,2,217.39
O109194,P101794,1,353.54
O109194,P100816,2,161.65
O109194,P101417,2,314.74
O109194,P101222,2,240.92
O109195,P100643,1,335.24
O109195,P100426,3,444.03
O109195,P101900,3,112.48
O109195,P100742,1,174.34
O109196,P101404,2,444.41
O109196,P101933,2,24.43
O109196,P100673,2,413.53
O109197,P100460,3,237.24
O109197,P100937,3,459.68
O109197,P100137,2,191.55
O109197,P101558,3,219.79
O109198,P101167,3,159.09
O109198,P100800,1,129.98
O109199,P101630,3,15.36
O109199,P101598,1,469.85
O109199,P100035,3,383.68
O109199,P101035,1,103.73
O109199,P100425,2,368.46
O109200,P100349,2,421.59
O109200,P101856,3,392.96
O109201,P100030,3,168.56
O109201,P100137,1,193.26
O109201,P101928,2,437.05
O109201,P101643,2,233.29
O109202,P100210,3,49.55
O109202,P100227,3,340.91
O109202,P101269,3,394.14
O109203,P101164,2,256.23
O109203,P101551,3,59.96
O109203,P100562,1,361.01
O109204,P101711,1,346.7
O109204,P101407,2,83.74
O109204,P101559,1,20.75
O109204,P101044,3,60.21
O109204,P100431,3,69.88
O109205,P101879,1,273.98
O109205,P100199,1,312.9
O109205,P101555,3,50.11
O109205,P101664,3,236.31
O109206,P100089,3,143.36
O109206,P101059,3,312.43
O109206,P100890,2,50.19
O109206,P101450,3,360.89
O109207,P100148,2,17.37
O109207,P101857,2,153.65
O109207,P101040,3,152.07
O109208,P101462,1,235.48
O109208,P100136,1,457.03
O109208,P100337,1,183.63
O109208,P101844,2,271.0
O109208,P100874,3,144.64
O109209,P100457,3,241.38
O109209,P101565,1,135.71
O109210,P101749,2,61.44
O109210,P100768,2,237.42
O109210,P101498,1,393.02
O109211,P101770,3,333.75
O109211,P101211,1,12.25
O109211,P101362,3,462.15
O109211,P101322,1,377.41
O109211,P100570,3,68.09
O109212,P101410,3,264.9
O109212,P101678,3,208.18
O109212,P100430,1,38.04
O109213,P100345,2,118.28
O109214,P100399,3,356.55
O109214,P101162,1,381.22
O109214,P100684,1,255.69
O109215,P100570,1,71.49
O109215,P101370,1,254.91
O109215,P101852,2,420.13
O109216,P100676,3,437.43
O109216,P100918,2,105.61
O109216,P101613,1,459.02
O109216,P100126,2,48.94
O109216,P100838,2,375.99
O109217,P101760,2,276.51
O109217,P101343,3,383.1
O109217,P100503,3,378.53
O109218,P100364,1,305.16
O109218,P100851,3,167.94
O109218,P100775,2,271.76
O109218,P100168,2,363.84
O109218,P100995,1,290.26
O109219,P100844,2,423.65
O109219,P101982,2,94.34
O109219,P101419,1,73.59
O109219,P100688,2,354.56
O109220,P101156,2,99.87
O109221,P101253,2,219.28
O109221,P100757,2,355.12
O109221,P100523,2,27.56
O109221,P101775,1,210.81
O109222,P100918,3,110.41
O109222,P101262,2,357.5
O109222,P101310,2,129.3
O109223,P101165,2,297.56
O109223,P101773,3,449.29
O109224,P101956,3,253.64
O109225,P101114,1,143.05
O109225,P100920,1,144.19
O109226,P101347,3,439.33
O109226,P100236,2,17.17
O109226,P101725,2,80.21
O109226,P100775,3,266.42
O109227,P101876,2,333.73
O109227,P100968,1,132.9
O109228,P101348,1,345.99
O109228,P101349,1,329.89
O109228,P100163,3,321.27
O109229,P100369,2,40.68
O109229,P101887,3,407.57
O109229,P101623,2,491.77
O109229,P101148,2,58.05
O109230,P100032,3,67.84
O109230,P100986,1,367.71
O109230,P100748,1,371.65
O109230,P101777,2,110.98
O109231,P100581,2,328.82
O109232,P101699,2,451.14
O109232,P100752,2,366.9
O109232,P100776,3,212.96
O109233,P100521,3,202.34
O109233,P101786,2,463.99
O109233,P101610,3,73.86
O109233,P101264,1,8.7
O109234,P101689,3,290.29
O109234,P100572,2,243.65
O109234,P100946,2,192.25
O109234,P100428,3,368.09
O109235,P101551,3,64.37
O109236,P101448,1,432.59
O109236,P101213,2,188.3
O109236,P100420,3,99.68
O109237,P100609,2,298.47
O109237,P100454,1,109.27
O109237,P101661,1,372.08
O109237,P101714,3,325.58
O109237,P101743,1,239.47
O109238,P100842,1,484.78
O109238,P101000,2,330.82
O109238,P101853,1,300.42
O109238,P100174,3,31.37
O109239,P100411,3,10.7
O109239,P101832,2,209.98
O109239,P101983,1,149.63
O109240,P100777,2,281.91
O109240,P101238,1,349.84
O109240,P101417,1,322.93
O109240,P101301,2,471.25
O109241,P101475,3,360.21
O109241,P101732,2,294.92
O109241,P100901,3,30.13
O109242,P101213,3,188.34
O109242,P100728,2,223.33
O109242,P101100,2,243.82
O109242,P100919,2,29.81
O109242,P101618,2,257.76
O109243,P100913,1,196.36
O109244,P100192,3,86.44
O109245,P101860,2,264.55
O109245,P101575,2,289.44
O109245,P101148,2,53.41
O109245,P101036,3,207.32
O109245,P100223,3,123.41
O109246,P100076,1,144.75
O109246,P101473,2,290.99
O109246,P101124,2,355.52
O109246,P101449,2,87.22
O109247,P101687,2,444.92
O109247,P101589,3,216.25
O109247,P101929,3,424.61
O109248,P100716,2,361.93
O109248,P100127,2,380.18
O109248,P101843,3,153.33
O109248,P100775,3,280.63
O109249,P100359,1,345.23
O109249,P101308,2,368.23
O109249,P101618,1,276.52
