event_id,customer_id,product_id,event_type,event_time,device
ceba8a45-1c29-45d3-ba0c-bae8fcb0436b,U101643,P101924,add_to_cart,2026-01-16 06:08:14,Web
8d1dc182-d874-4c22-bcef-872eaa4072c9,U101297,P101959,click,2026-03-08 20:32:22,mobile
dac9b120-6ab1-4355-a715-26c58fbe8cf6,U103418,P101512,purchase,2025-07-03 05:09:24,tablet
29b9c916-a47b-496a-87a8-ed320751fceb,U102661,P101079,purchase,2026-02-21 09:01:04,tablet
3f6eb095-a11f-4a7c-8f94-622861baaca0,U102159,P101842,add_to_cart,2026-02-03 09:26:19,tablet
a46dd513-fbd0-45e4-bfb3-c00c720e3c15,U104410,P101471,view,2025-09-15 18:58:41,Web
e5a4c4cb-05c3-4ec5-80a7-d503a474061d,U100516,P101716,add_to_cart,2025-07-19 17:50:10,tablet
d06d5c8f-edd4-47ae-a182-0c98aa3655e2,U104289,P100102,view,2026-04-02 02:31:38,web
e1a43860-8a67-4734-839c-8f63e504abf9,U103354,P101188,click,2026-05-13 20:17:39,tablet
7c0ca378-5e3e-4389-8eff-0dc251e0ec6f,U101710,P101725,purchase,2025-09-07 17:50:38,web
8bd6e19f-f714-4094-830e-35f5118068ac,U104053,P101802,view,2025-12-19 14:12:58,tablet
9a0ef3ad-24b9-4d6f-ba24-4e70d39dee98,U104064,P100103,purchase,2025-06-17 05:33:26,Web
7218e865-25a4-4ad4-8147-cdfd18119e85,U103306,P100669,view,2025-11-21 15:34:24,MOBILE
27c764d5-2ca1-4c64-8e3f-7e2c4155fcf3,U100897,P100891,add_to_cart,2025-07-11 02:39:15,web
84b35b4e-1ea6-4a14-9cbf-2aafd8798b52,U104706,P101016,add_to_cart,2026-02-13 06:24:48,web
50f896a9-e9d9-418f-940b-74ac08f3dc64,U102827,P101203,click,2026-04-10 18:28:19,MOBILE
bc0692a3-c907-41e4-a77b-7bd5112ab72f,U103679,P101827,click,2026-05-17 16:57:03,MOBILE
0c5982bd-f535-4dbb-9b77-a5f6ab50b84d,U102381,P101967,purchase,2025-09-23 09:59:40,mobile
ef3f8428-1578-4832-8ace-ab73475e7302,U101001,P101033,view,2026-03-07 20:05:54,Web
53fb8a71-1a95-4221-bff2-15f0e410108d,U102343,P101280,add_to_cart,2026-03-04 15:25:21,mobile
8ab2325e-5ac9-4744-8aa9-bbb1b76fa2e6,U104611,P100322,purchase,2025-12-19 04:05:24,MOBILE
b7c23326-0983-4c24-984d-f02d9854cfc3,,P100304,click,2025-06-10 08:07:12,web
299febc6-c2b3-4b73-9973-6d8a111b93a7,U101099,P100141,add_to_cart,2026-04-14 20:51:43,MOBILE
b73cd355-5618-4fba-b48a-12fb3fa1ec40,U101532,P100354,click,2025-06-12 19:48:48,web
5c8152e2-afbd-4d3a-bea7-45e46fab0d29,U102627,P100586,add_to_cart,2026-05-25 10:23:08,tablet
53d1782e-d5d7-449d-9aea-512bcafdb912,U101683,P100288,add_to_cart,2025-12-02 02:44:04,web
1acd73f4-e21c-4f92-a18c-b67b26a3d6cf,U104240,P101780,view,2026-05-05 20:55:43,mobile
7468c6af-bedf-4e33-809c-0583bfa5b9e2,,P100608,view,2026-02-02 14:41:31,tablet
82d3339b-c9aa-44c0-ba73-ab0280b12cf2,,P101649,view,2025-12-15 09:52:44,tablet
92b938bd-c13d-40ff-b227-5aaf705e7ff7,U100831,P101396,click,2026-05-03 11:23:50,Web
2d724870-7ce9-4baf-8169-ffa2de43b56d,U101442,P100048,add_to_cart,2026-01-13 16:07:24,MOBILE
e59952e5-97b0-49f7-98b5-1c96257204f3,U101132,P100969,add_to_cart,2025-11-03 03:53:51,web
1f02f553-e6df-4776-b587-b68ea570d5bc,U104982,P101927,purchase,2025-09-13 12:06:50,tablet
b6a2e523-cccf-41e1-bb2c-bff8723ff1f9,U102750,P101798,add_to_cart,2025-11-16 04:38:12,mobile
df605cfe-91f1-4cab-bf9c-bb92bc0da6c2,,P101416,add_to_cart,2025-10-23 13:55:22,Web
09db2f65-60d4-4b84-83c7-bfd970b253db,U100194,P101533,view,2025-07-20 21:08:58,tablet
1592df22-354a-48a9-81a0-b9fcbc2861d3,U101180,P100117,view,2025-10-22 16:13:54,tablet
49510e11-f07b-4a15-be94-00cf87c4bf66,,P101899,purchase,2026-04-01 03:50:21,tablet
0656bda6-260f-4cae-9fb8-5464793202d7,U103413,P101652,view,2026-03-02 17:17:22,tablet
a761b6b8-8f5c-46a4-ad94-4e712cbbd03b,U104028,P101943,add_to_cart,2026-05-07 22:06:49,web
7ff7f5de-ec37-45d8-bbd6-ee4ef045dee7,U102317,P101395,add_to_cart,2025-12-07 14:13:32,mobile
ccff5947-4b97-4096-8fc3-d8688221df70,U104028,P100341,click,2025-08-11 04:46:07,MOBILE
e129e609-21ed-4875-a816-1b9643ccafa1,U102569,P101540,add_to_cart,2026-04-29 11:42:20,web
db8faa5e-5e2a-49a5-b809-e1bfa7bfcc51,U100600,P100842,view,2026-02-22 12:40:11,tablet
80a3ca68-cfe5-4f9b-b2ae-6fb40c9d4424,U103809,P101394,click,2025-11-02 16:20:35,tablet
a6eea7c8-eab3-49d3-87c6-f2bf9afa28b3,U103587,P100304,view,2026-03-01 07:45:29,mobile
e3a83f69-b50b-443d-a5fb-226ac12c3132,U102526,P100564,purchase,2025-12-13 02:00:30,Web
48e03900-bfbf-4147-a808-98ab50e99f06,U100413,P100660,add_to_cart,2026-03-05 18:25:55,mobile
29410300-a9bc-410c-93d2-a5a85a14f031,U103288,P101321,add_to_cart,2025-08-17 06:11:34,mobile
e09e57d3-8fe0-4d41-b4e8-cbd3b0a51727,U104182,P100311,view,2025-09-21 17:49:50,web
99927cd0-cc37-40af-bd67-701628aadd6f,U100243,P100868,purchase,2025-08-21 11:55:56,mobile
2b1431b3-2bf5-4acb-a1d2-a6df580340af,U103820,P100960,click,2026-06-04 18:16:17,web
c25614e1-666f-4a09-9800-c54fa92b5de1,U102586,P100402,purchase,2025-12-05 09:37:36,mobile
6216e98a-d84e-4d0e-ae1e-d59dfdb96299,U104985,P100686,add_to_cart,2025-07-12 15:14:10,tablet
8a71e9bf-6ab1-4d85-a2b6-f62c35b1199d,,P100042,purchase,2026-01-29 18:35:31,tablet
17c63316-d736-4b05-a50a-26736b30fad1,U100010,P101350,add_to_cart,2026-03-05 06:34:09,mobile
40140922-2106-4705-b2bc-d20f30aeab31,U102521,P100703,view,2025-10-13 12:54:30,web
d03e46c2-b5f2-45e1-a213-f16cef9e30dd,U102896,P100640,view,2026-04-14 19:49:57,MOBILE
078b5c3e-f563-4ad1-a3f1-c64311d52201,U100450,P100155,add_to_cart,2025-12-08 10:04:40,Web
b5acdf15-5386-4b12-a79b-6adc8c879df9,U103539,P100035,click,2026-05-01 05:27:53,tablet
4d3555c1-faae-4a75-a419-0f9151494c84,U103566,P100521,click,2025-06-22 19:33:36,web
30d39cf9-a9bc-4574-93e3-76ea85bf16a1,,P100214,purchase,2025-08-22 17:00:56,tablet
f41ffc2c-8b2d-4683-b0cf-e1bd35ada321,U102464,P100779,view,2025-10-30 17:09:59,MOBILE
b6c5d62f-e510-41f0-8a12-50289f289514,U102248,P100409,click,2025-10-16 22:12:25,mobile
bca2435a-9aa8-45ed-81f1-284fb89f1abc,U103224,P100534,add_to_cart,2026-05-25 17:17:21,Web
58a392a7-0f09-4b0b-a874-3c752b266b9d,U100973,P100286,click,2025-06-22 18:27:53,MOBILE
b182ab3a-4e05-4508-9682-f237470f6358,U103912,P101303,add_to_cart,2025-07-12 23:40:27,Web
1f24a8dc-8674-4be6-9ace-97b0f311f981,U101659,P100381,purchase,2025-12-29 07:48:05,Web
ea477242-205e-4a2d-ac28-e5fde0386915,,P100839,view,2026-01-31 10:19:55,MOBILE
117b2dac-774f-4cd8-9d76-c3b387a3606f,U103543,P101640,purchase,2025-07-19 02:19:32,tablet
ab6fad7c-09aa-483b-81f7-baf7455cdba6,U104480,P101016,add_to_cart,2025-10-26 20:56:56,Web
5efa0b76-c093-4880-8011-376016732c2c,,P100310,view,2026-02-07 10:38:16,mobile
23745bae-5a47-4437-98a6-2038f37f2b5a,U103801,P101389,view,2026-02-19 07:09:57,tablet
71de965c-2544-43d6-8d7a-a05ce789fdc3,U101285,P100194,add_to_cart,2026-02-11 12:54:50,web
d433e8c1-c5ec-4c8c-87d4-749dca33025c,U102183,P100466,add_to_cart,2025-09-12 11:01:57,mobile
a5d50f2d-b5a3-46d8-9f5b-7aed5a33bc9e,U100391,P101543,view,2025-09-28 22:33:29,web
e6811829-9bcd-4b6d-91ce-93de17d8999c,U100838,P101398,purchase,2025-12-18 02:08:25,tablet
1591b0d1-7a5a-40ed-8fd1-fbe27e490875,U102279,P101967,click,2025-11-21 14:38:34,MOBILE
132e7294-2dc3-49a9-bf24-246bacc44a18,U100775,P101325,click,2025-08-08 00:25:47,mobile
4819155d-4d13-4539-a8bb-4305b9f05d5a,U102669,P100872,purchase,2025-10-13 07:34:22,web
0d7f7fbb-ef20-46e5-8711-abe0715bb18d,U102405,P101672,add_to_cart,2025-06-19 12:06:50,web
a28f8d0c-1a7c-4525-b3a0-a3e80eb3df9c,U103161,P101593,purchase,2025-07-15 23:37:12,web
75a94aff-8dbe-4160-a204-b34532eadd8c,U102496,P101235,click,2026-01-04 03:45:39,MOBILE
73c26b9b-a0d4-4821-b4d3-7fadc68c2c3a,U103071,P100841,view,2026-03-16 03:07:44,tablet
1d05bfe4-ff1e-426b-8496-88b1350ae55b,U103889,P100866,purchase,2025-09-15 01:13:21,web
6c5a45ba-4f8a-4cba-b1be-e6a56d14f16b,U104617,P101252,add_to_cart,2025-11-03 00:32:34,tablet
d6b6a94b-ce47-4e5a-b06a-c878661d0020,U102977,P101244,purchase,2026-02-13 11:42:38,Web
2777bd5e-0bcd-4a07-838a-4d094c98da32,,P101869,click,2025-06-27 01:42:34,web
381c68f4-d4d8-4d41-ab55-ade0e18ab4f3,U100931,P101732,click,2026-02-13 19:34:16,MOBILE
081458b7-1e0e-4142-9992-18a9dc6b3a42,U102794,P101654,purchase,2026-02-24 10:12:32,MOBILE
02e43f9b-95bd-4544-aeb2-cd9086fc1a7b,U103042,P101463,add_to_cart,2026-01-21 01:36:25,tablet
7a688f16-77d5-4b77-b463-72ab14bce1db,,P100776,add_to_cart,2026-02-19 00:21:32,mobile
efc68fc1-ad64-45a4-9981-287249fe4add,U100954,P100633,add_to_cart,2025-08-24 20:25:23,Web
a2f2a15b-4414-4638-8a39-995d4f79a9ee,U102530,P101945,purchase,2026-02-26 16:23:38,Web
294ab4f4-201e-4451-814d-2942561211cd,U101488,P101180,view,2025-11-06 18:04:24,MOBILE
748722bb-75d4-4ff4-9eff-78f294d66d13,U103872,P101028,purchase,2025-06-27 03:51:31,tablet
556453d3-d787-4571-b89d-564cd5c37b98,U104611,P100107,click,2026-03-31 02:23:22,Web
3052df8f-3331-4821-9cf0-9c6e7a070734,,P101842,purchase,2026-05-07 19:26:02,Web
1648d6ad-0027-4f55-8ba9-f54dc3fa94fd,U100724,P101079,view,2025-11-24 01:15:26,mobile
cd0c4cf9-c5bd-4da3-9831-d9622bf2fddd,U102481,P101244,purchase,2025-10-12 17:55:13,mobile
ea2eb858-227c-4478-a68a-2f98c5801a90,U104176,P100191,view,2025-07-13 20:18:12,MOBILE
d3a290bd-b07e-4330-9dbb-054babcaf85f,U104952,P100108,add_to_cart,2026-04-18 05:41:02,tablet
6cc7939a-9f02-4d0e-adf5-8263e93ee8ca,U104524,P100568,purchase,2025-12-25 13:39:45,Web
076e0504-4751-44bb-868b-028ba1fc96e7,U102215,P100646,view,2026-05-26 03:21:18,Web
11de2ae2-fa37-4480-8ed2-6990227a48e8,U104245,P100470,add_to_cart,2025-12-03 12:18:39,mobile
eb2a8d86-d99b-422d-8d6d-a1aa4c4f0101,,P101312,click,2025-07-26 19:14:53,web
7627d421-86f7-4b35-b530-111b9997d16b,U100925,P100215,purchase,2025-10-31 13:57:59,mobile
e76f7f8a-f896-4034-a7d5-35daa6e2c533,,P100026,click,2025-06-12 19:10:26,MOBILE
4b46764a-156f-4061-81a9-1d345d832766,U102157,P100029,view,2026-01-15 10:46:00,Web
3e860f0a-c5ea-4ae5-862e-77094d470f68,U104529,P100412,click,2026-02-16 11:46:15,web
c96be9a9-85f9-4a92-a6db-80bc34900bd3,U100251,P100377,view,2025-10-05 03:45:36,MOBILE
a8ce951b-1ffc-4ae4-a400-1c7695aee66f,U103976,P101429,click,2026-04-13 17:51:48,Web
45be6cdb-9964-4832-ab92-d27b0d1aaf58,U100912,P101146,click,2025-07-25 03:43:50,MOBILE
1e4e90c3-45af-45eb-8966-d6e57f37d8c6,U102008,P100063,click,2026-03-05 06:22:29,tablet
94ecd401-b1f7-478b-ac79-c182b9483636,U103715,P100989,add_to_cart,2025-09-12 03:19:19,Web
50e19c28-98e2-4e1c-962c-1e7a8953fda3,U103351,P100905,click,2025-08-12 10:41:32,Web
be425241-5b13-48af-876c-595124e83227,U100166,P101082,view,2026-05-18 02:05:21,MOBILE
8071e0e0-1757-46a4-b554-b3922232d702,U101251,P100527,click,2025-11-12 21:25:16,tablet
965708a1-16ad-40e2-9522-1db0d54a1619,U100862,P100380,view,2026-03-04 13:18:38,MOBILE
e385fb4a-80c4-499d-ae2d-f557448979c4,U104033,P101730,view,2025-10-05 02:49:51,mobile
e3111e45-f932-4ef8-972b-3aa9379a36c9,U102147,P100983,view,2026-02-17 22:47:26,web
f3b054a0-670e-4d3b-82fc-3bb4dbe00c1b,U101383,P101389,purchase,2025-12-20 13:58:59,web
866c762b-8a8c-40e6-a363-982cd550bc43,U103729,P101300,click,2026-02-07 23:48:56,mobile
7a356731-d055-400e-9fb5-90ae1e007612,U100573,P100058,add_to_cart,2026-06-01 23:26:23,web
6ba8d094-4959-4933-87bb-a9b9f6f8abb4,U102160,P101614,add_to_cart,2025-12-27 15:55:25,mobile
a31e67ef-2c69-4039-8286-6aa776810ded,U102980,P100001,click,2026-02-12 11:53:32,tablet
f1dfdfce-1f81-483e-be90-07ed254ae897,U104463,P101125,click,2025-10-13 01:11:01,web
6a3af3b5-0567-40dd-8de4-150180c5b974,U100287,P101853,view,2026-05-17 10:08:15,MOBILE
d2d32369-5dfa-4366-9e87-6b1fb6783893,U104091,P100303,purchase,2026-02-04 12:36:12,Web
7eeb64a2-601a-4bae-9448-950ec55146bd,,P101841,purchase,2026-02-22 23:57:45,web
dc3135bd-951a-4c4f-8ee0-33e815b75d56,U101646,P101727,view,2025-09-16 12:26:46,mobile
402e6853-c4c1-48f8-99fe-c0b099ffc4ed,U103241,P101729,view,2025-09-05 16:08:41,web
5b8e75ff-c598-4c9f-829f-5393bf45c007,U100761,P100894,purchase,2025-07-07 16:38:46,MOBILE
32612321-6fa0-4162-95bb-c9d865f5f2db,U103487,P100380,purchase,2026-02-24 22:31:26,mobile
5852c4e0-cb82-485d-840e-6d26f4296749,,P101696,add_to_cart,2026-05-07 16:00:23,tablet
34df960c-ee4b-48ae-8e61-aa8d53d2130c,U103862,P101148,add_to_cart,2025-12-02 16:29:15,web
023c47cc-0c89-4711-80a4-6b047703bbab,U100000,P100880,purchase,2025-11-13 19:39:35,MOBILE
314c3d0b-9414-446a-bce8-8b8e34846edb,U100109,P101171,purchase,2025-08-06 13:27:32,tablet
b700cb41-6d00-4c85-9e6a-529e7f945315,U101355,P100253,click,2025-10-20 09:33:00,MOBILE
bdf96463-804b-47dd-97e3-ad2b0ed8d643,U103926,P100714,click,2025-08-23 09:47:12,MOBILE
e691cd1f-f9d1-4221-bc26-461589f4bac9,U103719,P100250,view,2026-01-20 03:09:02,MOBILE
95b7e935-616e-4d6c-88b3-04761760f870,U101991,P101442,view,2025-07-14 22:17:12,mobile
526d4439-a333-40e4-84b0-472f37da1ff7,U104893,P101947,purchase,2026-03-25 08:31:05,Web
d2f3aa05-a69f-4087-a53e-bb473ae64f41,U102571,P101490,add_to_cart,2026-03-25 05:08:14,web
f10ea2d0-7d0b-419c-b4d3-776eb9db16d2,,P101463,click,2026-01-07 01:49:10,mobile
4fd6bda6-ca0b-4b1a-aa65-2202e3d2604e,U102843,P100862,click,2026-04-29 14:25:23,web
61a559e6-64ec-438e-90d3-8bff90e3d8eb,U104617,P101265,add_to_cart,2026-01-31 05:59:00,web
5f3057df-792d-4c98-baa2-017a68d1dc20,U100400,P100351,purchase,2025-12-22 19:58:36,web
6ae16a26-be3c-4b8e-b71f-15756d10b84a,U104520,P101395,add_to_cart,2025-06-10 09:06:30,tablet
f6ea2337-0bc3-4f70-ac09-db808aff3e9e,,P101939,view,2025-12-15 23:20:51,MOBILE
baf58317-e54a-40c0-a8eb-e3ab1e498929,U101004,P100590,view,2025-06-24 00:13:14,Web
f98d0661-fa13-4249-b979-6892ee55d90e,U103047,P101216,click,2025-11-16 13:19:03,MOBILE
a2fcd460-d765-49a1-a550-0b4375644b34,U100665,P100678,view,2025-08-15 18:38:05,tablet
26030f8a-cfab-447d-90b6-7d3a48717f1d,,P100123,add_to_cart,2025-10-10 07:44:55,tablet
b666749c-0991-4939-91b1-1a16d9ae35cb,U100450,P101937,click,2026-04-09 09:55:11,tablet
6a860235-c1fa-493c-a506-1d7b4901ed87,,P101314,view,2026-05-28 22:39:21,mobile
1db1c636-a2c9-482c-a755-612a666b55be,U103902,P100240,add_to_cart,2026-06-01 09:41:38,tablet
df2d0b96-3d91-4fbc-8e86-5af2fab1575b,U102155,P101253,click,2025-11-08 21:29:15,tablet
3577357f-5576-4fd4-898d-aaccb4802b80,U101929,P101151,purchase,2025-08-08 06:59:35,mobile
b851394b-5fa9-47fa-afdd-d66b54999d93,U103191,P100860,purchase,2026-04-28 01:19:59,web
d344f64a-4862-4ffc-b981-8c7b1eb5232e,U104399,P100855,view,2026-03-30 08:24:12,MOBILE
6caab93f-b3cf-459c-8248-12330325c811,U102694,P100234,view,2026-03-06 09:39:29,Web
e58b7154-13e6-468c-9616-1cd2b523f459,U100077,P100045,view,2025-09-29 08:18:55,Web
3f30ee03-daa5-4cb3-bbb0-91a4efb06ede,,P101476,add_to_cart,2025-09-11 16:00:40,web
c49b7171-18b8-4408-a5a3-cf2c1eaa382f,U103838,P100894,click,2026-01-13 02:26:00,Web
b491008c-8050-420e-b6ca-abeded3238d3,U103843,P101274,view,2025-06-12 11:46:36,tablet
743d3f55-8bfe-4459-af02-cf2af1d87a5b,U100859,P100983,click,2025-11-17 23:47:55,tablet
8df562c5-89c0-4c51-a5b4-bfcea48eb6e3,U100232,P100967,view,2025-09-07 04:55:17,mobile
93a6a746-9b4c-4c60-ba08-f92234c1ba1a,U100210,P101868,view,2026-03-31 07:23:13,MOBILE
c65bacd6-9bbd-4524-9490-58eef4ad0bcc,U103789,P101415,click,2025-07-07 09:38:21,mobile
e904193f-3d4d-48e5-9608-9e04c132394b,U101832,P101209,click,2026-05-25 05:24:14,MOBILE
159250c6-af4f-4379-bdd6-e941e6ee486e,U104568,P100136,add_to_cart,2026-05-27 04:26:26,MOBILE
9e113449-67b4-4998-91dc-a88de64acf42,,P101014,click,2025-06-24 12:40:15,tablet
bc150cf4-e350-4046-84b8-f958deb381fd,U101449,P100371,view,2026-01-27 01:58:10,Web
af972b0c-bac7-4063-971b-fc49b5cdd422,U101738,P101492,view,2026-03-29 13:05:20,mobile
d50c4a98-4c32-464b-a75c-c87354cf94e2,U101955,P100757,view,2025-10-10 19:22:29,web
445a3b47-46c8-4241-a91a-746c6820e394,U102069,P101354,view,2026-03-11 16:08:42,web
870aacf9-5e4a-4876-9b7a-c3fa48398feb,U102731,P100369,purchase,2026-01-06 07:37:24,MOBILE
02282dad-9727-4970-a243-972e5f34a999,U104155,P100136,add_to_cart,2026-03-06 14:32:50,tablet
534d98c0-c628-48eb-a8e9-dfc3c3dbbb4f,U104246,P100312,add_to_cart,2026-04-14 11:09:24,web
235dbfb2-2d29-417a-9e49-20fdcd22a7ed,U103664,P100140,view,2026-02-15 12:59:03,tablet
9f024af7-af95-4291-a14c-34635ffe2b9b,U103078,P101535,view,2026-01-12 09:47:39,MOBILE
5e2ecd0b-48dd-4a96-a299-d2926137aae1,U100026,P100105,view,2025-10-12 06:54:06,tablet
8f146c56-f83b-43b5-ba54-94b67967e65c,U103353,P101706,add_to_cart,2026-04-21 17:46:25,Web
ce67818e-0e43-404d-88f2-cadd2d9cf0d5,U101307,P101262,click,2025-11-05 04:42:08,tablet
dd072474-95aa-4bdf-9af2-180507ace643,U104596,P100301,click,2025-11-09 01:35:51,tablet
f656b326-cd80-4227-8330-ac5dc1670b95,U103837,P100123,click,2026-06-03 20:32:14,tablet
5355bba9-9b54-43e7-a590-7fc103cee83e,U100543,P101715,click,2026-01-03 23:52:30,tablet
d07256c9-34fd-462c-99c6-659450381712,U104778,P100377,click,2026-01-26 16:16:03,MOBILE
aa6abf09-9875-4503-9987-c5d6cd4b8a8f,U103960,P101123,click,2026-05-03 14:47:11,web
ecb4120f-34e0-45c0-81b4-aae1d94039e6,U101832,P100146,purchase,2026-05-11 17:17:09,MOBILE
36395ab4-dc6a-4f91-8d19-95133176915c,U103465,P101855,view,2025-07-15 21:32:53,mobile
71885c9f-fc10-4e14-8798-3804517fab24,U103513,P100124,add_to_cart,2025-11-29 08:23:29,Web
36adad6e-5659-4c30-92c6-689366cb3c30,U103186,P100362,view,2025-07-17 10:58:04,mobile
13656e8d-6efa-48a2-a162-12cc26e0b660,U100028,P101186,purchase,2025-11-12 19:52:24,Web
d74f5612-1c7c-457e-83ae-c8df35bb1fd2,U101634,P100564,purchase,2025-07-06 21:40:51,tablet
4ccaa53d-20fe-4f24-b116-24aa87871254,U104851,P101467,purchase,2026-02-26 23:35:51,MOBILE
9585953d-69ce-4f8d-b547-f5c736dab73d,U102853,P101950,add_to_cart,2025-06-16 02:18:44,Web
02897a5a-ba6b-4c50-9706-aa41aaa30950,U104684,P101438,add_to_cart,2025-07-25 15:24:09,web
f025bc6a-a7e0-4648-95af-72a0ebc856ed,U102230,P100991,purchase,2025-06-13 13:55:50,mobile
d8d18f75-0554-4ebb-bc67-bee3ef6eff65,U102574,P101702,view,2026-05-25 02:58:05,Web
d651919f-9eab-4fe0-886e-6b4d16a6de17,U102978,P101354,click,2026-01-13 09:25:43,mobile
3fb2ffe4-37af-4869-8c5f-a6f31f7cb58e,U103567,P100086,purchase,2025-12-15 23:55:13,Web
c34b01ab-091d-4ae3-928c-e8a8c3471455,U100038,P101117,add_to_cart,2026-03-09 06:19:35,mobile
7a3cdb19-35d9-4a37-9d37-b3093e12d50a,U102330,P101368,click,2025-07-30 18:42:06,tablet
fc5dc16e-4f7d-4e69-bbf7-da7b3733b258,U103850,P101085,view,2025-11-08 07:51:30,mobile
1de8dd2a-1d38-41e4-ada8-0f091fcc21a1,,P100591,click,2026-04-10 10:34:48,tablet
d5575ca9-91cd-464a-8401-c9012d029124,U102441,P100767,view,2025-09-29 15:43:06,MOBILE
ca258ea3-89cb-41b6-b914-36e7c7a66480,U104648,P100463,add_to_cart,2025-08-01 11:45:37,mobile
2ac1e51f-e74a-4bae-8658-995d00b3ecb6,U102005,P100963,purchase,2025-06-13 12:38:02,MOBILE
a339ae1a-a9bc-4cb6-a7f4-dcfa9aba52c2,U104785,P101825,click,2026-03-19 17:26:16,MOBILE
d4a2b9a8-142a-44ed-a2da-7042973c6c2a,U103673,P101467,click,2025-12-09 16:13:13,web
a100a297-db7b-4a53-ab0a-25a23bf4be84,U104151,P100511,view,2025-11-05 08:00:09,mobile
fba0d245-e7da-47fd-9fe3-b37c3bccd809,U101158,P101885,view,2025-11-03 23:44:18,Web
9c72bfce-e35c-4f2e-bc22-7a20b9e3a655,,P100646,view,2026-06-03 03:37:03,web
0c5c9261-de8a-4dbc-9cbd-c39948cebac7,U103437,P100246,view,2026-05-12 10:30:47,MOBILE
c98a1ea8-0744-46fd-be55-c7cdbbdfab37,U100368,P100347,purchase,2026-06-03 14:01:36,web
7bba19b6-c41c-44e1-9329-171450ebc53d,U103797,P100413,purchase,2025-11-25 22:17:14,MOBILE
c800c7e5-1412-4793-a986-afbfc5c98181,U102686,P101978,add_to_cart,2025-08-28 10:54:58,tablet
622ea773-1c88-4290-9c9b-7c2d7b48e16a,U102983,P101085,add_to_cart,2025-11-22 16:32:22,tablet
eb0adeb2-ee1d-4993-9d6a-a379829bacba,U103363,P100224,click,2025-12-12 08:24:34,tablet
532ac8d6-7b42-4f08-9556-c2dfa2124e76,U100693,P100344,view,2026-03-20 14:29:53,tablet
ab0c03d3-6678-4024-aec9-c36fc5dfb135,U104087,P101999,add_to_cart,2026-02-14 04:07:44,web
45cc0732-d0d4-493c-aeab-406245f6ef38,,P100232,click,2025-12-24 03:39:57,web
7b7d2ed7-af08-45d2-a7ee-e597f8a90490,U103210,P100183,click,2026-03-22 01:28:44,tablet
f92b851d-18d9-40b0-9543-52088996cb6d,U102119,P100652,add_to_cart,2025-07-18 10:08:15,tablet
11ae57ef-ea57-4a64-af60-6c34a4c0175a,U101101,P100067,add_to_cart,2026-01-02 08:38:40,mobile
875f1493-d4f2-4576-9943-f27d694053fa,U102473,P100081,purchase,2025-08-07 19:53:29,Web
a5a563fc-bd2f-4544-ae49-966fded4c127,U102570,P100518,view,2026-03-04 16:29:44,tablet
b0a5af81-3da8-4e7e-8576-fc0b52394b6c,U103512,P100773,view,2026-05-03 20:02:01,web
e9294be1-5a09-4eb2-afd7-cc145b3d7db3,,P100776,purchase,2025-06-23 19:26:15,MOBILE
485a8ac3-ed80-43a4-a2af-27737b54b271,U100655,P100034,view,2025-11-28 01:13:42,mobile
4d356ab9-54f6-471a-a64b-45b4060e0a8a,U102111,P100900,click,2026-05-02 02:56:21,Web
93fdca2f-76d8-481e-a669-6b36199b0def,U102031,P101152,purchase,2025-12-26 19:32:24,Web
d62ff723-a51b-4ada-8a9a-50cf54281dee,U104073,P100877,add_to_cart,2025-10-18 13:57:46,tablet
e53da4ab-0415-4f3b-9d55-e7eeb28d3481,U101164,P100189,add_to_cart,2026-04-16 10:47:35,mobile
a0073865-ed86-45e6-9ca2-15c4ff06f11a,U101587,P101866,click,2026-04-25 07:11:10,mobile
052444b3-3fb7-4bcf-9162-b3fa5f636242,U102293,P101776,purchase,2026-05-21 20:09:56,web
770229f4-e92f-41d6-9da4-93f3ba5eea41,U104260,P100334,view,2025-06-24 10:14:35,tablet
592ead93-3806-409a-bd21-c8c21db678bd,U101889,P100811,click,2026-04-03 10:01:36,web
83ae1d89-6fa6-47cf-857b-e22b9b245edd,U104101,P100636,add_to_cart,2025-11-14 10:09:03,Web
d4eda348-fd8b-491c-a628-50665eb2f967,U104993,P101726,add_to_cart,2025-11-23 02:52:39,tablet
6b9478d7-8ee1-4bb5-bdd0-6a800576604c,U101721,P101921,purchase,2025-10-12 16:49:32,tablet
e2c6b538-0f7d-4542-948d-462b7d3195a1,U101103,P101815,click,2026-02-19 02:19:50,tablet
fa9606ca-4f7a-49df-aaac-d3ec8268df85,U100686,P100881,view,2025-10-02 19:41:43,mobile
43fd5cc4-6614-4269-a118-62863c323bdd,U104912,P100580,view,2025-07-21 07:26:22,web
6a64d8ba-8358-419c-a5a1-3d5964bc8549,U101891,P101831,add_to_cart,2025-09-08 09:01:18,web
d3903d07-e324-4387-bbf2-30384d4970dd,U103685,P100268,purchase,2025-06-27 06:53:32,mobile
ac4ceba0-c3d3-447f-84eb-d21d127b8dec,U103676,P101798,purchase,2025-08-10 16:07:45,MOBILE
a56ec8a9-ef7a-4874-9b6f-b32a64987975,U103657,P101681,purchase,2026-01-22 03:13:29,tablet
f0341801-0bbb-47f3-ab62-6dbc0bdfd5b6,U102800,P101952,purchase,2025-09-28 08:23:57,mobile
754c44dc-f31d-41ab-8f54-e02710373a02,U102561,P101570,view,2025-07-12 14:12:49,Web
