shipment_id,order_id,shipped_date,delivery_status
S108436,O108436,2024-09-22 05:08:01,delivered
S108437,O108437,2025-09-03 03:58:04,delayed
S108438,O108438,2026-04-25 09:47:51,in_transit
S108439,O108439,2025-04-16 04:57:02,in_transit
S108440,O108440,2025-07-03 04:25:59,delayed
S108441,O108441,2025-05-29 16:29:53,delivered
S108442,O108442,2025-08-20 10:28:12,delayed
S108443,O108443,2026-01-16 12:02:38,delayed
S108444,O108444,2025-02-16 02:11:34,in_transit
S108445,O108445,2026-05-27 14:07:38,in_transit
S108446,O108446,2025-12-01 12:35:52,delivered
S108447,O108447,2025-05-02 21:36:46,in_transit
S108448,O108448,2025-01-02 14:36:17,delivered
S108449,O108449,2024-10-16 07:09:10,delayed
S108450,O108450,2024-06-28 10:34:27,delivered
S108451,O108451,2024-09-09 08:53:00,delayed
S108452,O108452,2025-07-01 11:50:55,delayed
S108453,O108453,2024-11-07 01:40:54,in_transit
S108454,O108454,2024-07-31 14:27:25,delayed
S108455,O108455,2025-01-23 12:04:43,delayed
S108456,O108456,2024-08-08 17:08:02,delivered
S108457,O108457,2025-03-25 06:15:10,in_transit
S108458,O108458,2024-09-25 21:59:35,in_transit
S108459,O108459,2025-01-07 21:45:59,in_transit
S108460,O108460,2024-10-06 09:45:49,delayed
S108461,O108461,2025-04-03 18:40:02,delayed
S108462,O108462,2024-07-17 01:40:57,delivered
S108463,O108463,2026-05-07 12:19:18,in_transit
S108464,O108464,2024-11-09 03:03:05,in_transit
S108465,O108465,2024-11-08 13:55:10,delayed
S108466,O108466,2025-05-19 06:31:13,delivered
S108467,O108467,2026-02-02 19:23:11,delayed
S108468,O108468,2026-03-11 10:18:05,in_transit
S108469,O108469,2026-06-04 11:06:04,delayed
S108470,O108470,2026-01-01 20:25:05,delivered
S108471,O108471,2025-05-14 22:33:26,delivered
S108472,O108472,2025-09-07 16:41:57,delayed
S108473,O108473,2024-12-14 19:27:09,in_transit
S108474,O108474,2024-07-30 23:47:41,delayed
S108475,O108475,2025-06-26 02:35:41,delayed
S108476,O108476,2026-04-07 16:20:45,delivered
S108477,O108477,2024-09-12 07:35:31,delayed
S108478,O108478,2024-09-25 14:42:49,delivered
S108479,O108479,2025-07-24 13:38:50,delivered
S108480,O108480,2024-08-05 01:39:17,delayed
S108481,O108481,2026-05-20 04:25:58,delivered
S108482,O108482,2026-04-24 19:45:08,delayed
S108483,O108483,2024-10-14 18:59:47,in_transit
S108484,O108484,2026-02-26 18:38:59,in_transit
S108485,O108485,2025-11-26 00:13:35,delivered
S108486,O108486,2025-09-20 09:43:13,in_transit
S108487,O108487,2025-06-14 22:31:31,in_transit
S108488,O108488,2026-03-12 09:20:25,delayed
S108489,O108489,2025-03-02 04:27:41,delayed
S108490,O108490,2024-08-05 00:23:26,in_transit
S108491,O108491,2026-02-23 02:59:10,in_transit
S108492,O108492,2026-01-19 21:57:59,delayed
S108493,O108493,2024-11-18 06:33:30,delayed
S108494,O108494,2025-04-03 16:23:31,in_transit
S108495,O108495,2025-07-19 01:15:54,delivered
S108496,O108496,2024-11-12 11:20:16,delayed
S108497,O108497,2025-10-15 01:24:06,delayed
S108498,O108498,2025-11-01 19:47:45,in_transit
S108499,O108499,2026-05-16 23:03:10,in_transit
S108500,O108500,2025-07-12 21:35:26,delivered
S108501,O108501,2024-06-28 17:27:59,delayed
S108502,O108502,2025-03-29 22:51:38,in_transit
S108503,O108503,2024-06-25 16:22:38,in_transit
S108504,O108504,2025-09-26 10:05:58,delivered
S108505,O108505,2025-12-24 22:50:50,delivered
S108506,O108506,2026-02-16 16:58:36,delayed
S108507,O108507,2026-04-05 20:28:50,in_transit
S108508,O108508,2025-08-18 09:26:09,in_transit
S108509,O108509,2025-05-19 04:54:45,delayed
S108510,O108510,2024-06-25 09:35:23,delivered
S108511,O108511,2024-12-02 01:45:29,delayed
S108512,O108512,2024-09-23 03:44:55,delayed
S108513,O108513,2026-02-10 12:17:39,delayed
S108514,O108514,2024-12-11 05:31:06,delivered
S108515,O108515,2025-02-03 08:18:08,delivered
S108516,O108516,2026-01-15 03:16:44,in_transit
S108517,O108517,2025-07-02 07:17:56,in_transit
S108518,O108518,2024-12-07 15:35:40,delayed
S108519,O108519,2025-10-05 09:02:22,in_transit
S108520,O108520,2024-07-21 16:16:05,delivered
S108521,O108521,2026-01-21 23:18:23,in_transit
S108522,O108522,2026-04-02 06:01:38,in_transit
S108523,O108523,2025-02-09 08:48:51,delivered
S108524,O108524,2025-09-24 03:21:29,in_transit
S108525,O108525,2024-11-23 09:14:16,delivered
S108526,O108526,2024-10-18 19:38:40,in_transit
S108527,O108527,2025-06-19 20:55:02,in_transit
S108528,O108528,2025-05-27 03:08:37,delayed
S108529,O108529,2025-02-13 07:36:03,in_transit
S108530,O108530,2024-06-06 03:17:59,delayed
S108531,O108531,2025-05-12 04:00:58,in_transit
S108532,O108532,2025-07-12 06:42:22,delayed
S108533,O108533,2025-06-05 08:38:13,in_transit
S108534,O108534,2026-01-03 19:44:04,delivered
S108535,O108535,2026-04-04 05:46:18,in_transit
S108536,O108536,2025-03-09 21:35:03,delivered
S108537,O108537,2025-03-15 22:08:25,delivered
S108538,O108538,2026-02-20 12:26:37,delayed
S108539,O108539,2024-11-26 07:32:49,delivered
S108540,O108540,2026-03-26 17:53:43,delivered
S108541,O108541,2024-08-08 11:48:01,delayed
S108542,O108542,2026-03-20 18:22:40,in_transit
S108543,O108543,2025-03-01 02:16:48,in_transit
S108544,O108544,2025-06-13 18:43:25,delivered
S108545,O108545,2024-07-02 20:08:22,delayed
S108546,O108546,2025-12-14 09:55:50,in_transit
S108547,O108547,2024-09-10 01:50:47,delayed
S108548,O108548,2024-06-22 16:18:57,delayed
S108549,O108549,2025-05-15 04:09:25,delivered
S108550,O108550,2025-07-11 15:15:34,delayed
S108551,O108551,2024-08-06 09:35:26,delivered
S108552,O108552,2025-07-08 23:27:23,delayed
S108553,O108553,2025-10-11 18:14:07,delivered
S108554,O108554,2025-04-25 23:46:55,in_transit
S108555,O108555,2026-01-24 10:51:25,delayed
S108556,O108556,2024-09-11 09:31:21,delivered
S108557,O108557,2026-03-02 03:34:46,in_transit
S108558,O108558,2026-01-03 15:02:52,delivered
S108559,O108559,2025-07-14 19:43:10,delivered
S108560,O108560,2026-01-25 02:26:15,delivered
S108561,O108561,2026-04-08 02:23:10,delivered
S108562,O108562,2024-11-16 20:29:55,delivered
S108563,O108563,2024-07-11 07:15:11,delayed
S108564,O108564,2026-04-04 23:27:57,in_transit
S108565,O108565,2024-06-06 18:05:37,in_transit
S108566,O108566,2026-03-30 02:18:52,in_transit
S108567,O108567,2024-10-19 11:12:11,delayed
S108568,O108568,2026-04-26 19:59:45,delivered
S108569,O108569,2025-11-12 03:24:38,delayed
S108570,O108570,2024-12-05 14:15:22,delivered
S108571,O108571,2025-01-16 06:28:06,delayed
S108572,O108572,2024-08-05 11:46:06,in_transit
S108573,O108573,2024-08-01 20:29:40,delayed
S108574,O108574,2024-06-09 23:40:10,delivered
S108575,O108575,2024-06-10 14:15:10,in_transit
S108576,O108576,2024-06-23 05:01:36,in_transit
S108577,O108577,2025-01-03 03:15:57,delivered
S108578,O108578,2024-12-13 02:54:53,delivered
S108579,O108579,2025-02-20 18:12:44,delayed
S108580,O108580,2026-05-06 20:06:39,delivered
S108581,O108581,2026-01-01 02:01:23,delivered
S108582,O108582,2025-08-27 08:34:17,delivered
S108583,O108583,2024-12-12 09:51:07,in_transit
S108584,O108584,2025-07-28 15:15:14,delivered
S108585,O108585,2025-04-22 02:04:20,in_transit
S108586,O108586,2025-11-01 08:29:13,in_transit
S108587,O108587,2025-06-22 17:32:01,in_transit
S108588,O108588,2025-04-21 18:15:28,delivered
S108589,O108589,2025-01-13 15:42:25,delivered
S108590,O108590,2024-09-27 13:26:06,in_transit
S108591,O108591,2025-12-31 00:22:03,delayed
S108592,O108592,2025-05-09 19:33:40,delayed
S108593,O108593,2024-07-22 18:51:46,delayed
S108594,O108594,2025-03-16 05:02:47,delivered
S108595,O108595,2025-01-17 10:36:34,in_transit
S108596,O108596,2025-10-26 20:11:19,delivered
S108597,O108597,2025-10-16 04:14:11,in_transit
S108598,O108598,2025-05-03 20:59:25,delayed
S108599,O108599,2025-04-26 14:10:13,delivered
S108600,O108600,2025-11-23 20:56:19,delayed
S108601,O108601,2024-10-25 04:32:23,in_transit
S108602,O108602,2025-04-03 13:00:45,delayed
S108603,O108603,2025-04-10 04:29:23,in_transit
S108604,O108604,2024-11-19 13:25:18,delivered
S108605,O108605,2026-04-04 16:57:39,delivered
S108606,O108606,2024-06-08 08:24:46,delayed
S108607,O108607,2026-02-16 12:15:41,delivered
S108608,O108608,2024-10-04 09:37:55,in_transit
S108609,O108609,2025-05-22 22:50:01,in_transit
S108610,O108610,2025-10-13 10:59:49,delayed
S108611,O108611,2026-04-02 23:13:59,in_transit
S108612,O108612,2026-03-10 20:27:32,delivered
S108613,O108613,2025-02-03 11:07:12,delayed
S108614,O108614,2026-01-10 23:33:32,delayed
S108615,O108615,2025-09-28 00:20:25,delivered
S108616,O108616,2024-07-10 20:50:29,delivered
S108617,O108617,2026-05-18 06:31:05,delivered
S108618,O108618,2025-05-25 04:49:48,delayed
S108619,O108619,2025-09-08 09:33:47,delayed
S108620,O108620,2024-11-13 11:34:21,in_transit
S108621,O108621,2025-03-17 15:18:47,delayed
S108622,O108622,2026-03-15 16:43:01,delayed
S108623,O108623,2024-08-20 02:01:07,in_transit
S108624,O108624,2024-08-26 06:07:11,delayed
S108625,O108625,2025-07-28 16:50:38,in_transit
S108626,O108626,2024-08-26 09:14:55,in_transit
S108627,O108627,2026-03-13 22:41:56,in_transit
S108628,O108628,2025-08-02 23:57:47,delivered
S108629,O108629,2026-02-14 14:05:42,delivered
S108630,O108630,2025-11-11 21:31:18,delayed
S108631,O108631,2025-06-15 12:48:23,in_transit
S108632,O108632,2026-01-13 13:40:25,delivered
S108633,O108633,2024-12-02 20:56:27,in_transit
S108634,O108634,2024-12-29 09:36:56,in_transit
S108635,O108635,2024-10-03 04:16:01,delivered
S108636,O108636,2025-05-24 00:59:16,in_transit
S108637,O108637,2025-07-15 11:27:30,delayed
S108638,O108638,2026-02-27 02:22:59,delayed
S108639,O108639,2025-11-25 14:11:45,delayed
S108640,O108640,2025-03-09 03:30:28,delayed
S108641,O108641,2024-08-23 20:09:58,delivered
S108642,O108642,2025-09-19 23:25:58,delivered
S108643,O108643,2025-03-29 23:48:05,delayed
S108644,O108644,2025-12-01 08:36:43,delivered
S108645,O108645,2025-08-20 20:13:18,delayed
S108646,O108646,2024-12-31 08:56:21,delivered
S108647,O108647,2024-06-29 12:00:00,delivered
S108648,O108648,2026-02-11 20:26:33,in_transit
S108649,O108649,2025-05-06 13:40:27,delayed
S108650,O108650,2025-04-21 18:03:19,in_transit
S108651,O108651,2024-08-22 00:44:53,delayed
S108652,O108652,2024-12-27 06:27:30,delivered
S108653,O108653,2025-04-06 16:14:03,delayed
S108654,O108654,2025-09-22 02:32:25,in_transit
S108655,O108655,2025-10-12 00:08:41,in_transit
S108656,O108656,2025-03-22 12:45:35,delivered
S108657,O108657,2025-03-06 07:41:16,in_transit
S108658,O108658,2025-08-01 13:48:52,delivered
S108659,O108659,2024-10-07 22:03:12,delivered
S108660,O108660,2025-09-20 08:14:18,delivered
S108661,O108661,2025-11-01 14:28:15,delivered
S108662,O108662,2024-06-20 07:29:13,delivered
S108663,O108663,2026-05-23 04:40:05,in_transit
S108664,O108664,2026-04-08 06:03:22,in_transit
S108665,O108665,2025-09-15 13:33:00,in_transit
S108666,O108666,2025-07-27 05:39:36,in_transit
S108667,O108667,2026-02-06 22:26:45,delivered
S108668,O108668,2025-07-09 12:06:35,delayed
S108669,O108669,2026-04-09 00:58:09,delayed
S108670,O108670,2026-02-16 19:20:48,delayed
S108671,O108671,2026-05-08 16:31:23,delayed
S108672,O108672,2024-10-23 16:25:34,in_transit
S108673,O108673,2024-06-20 11:06:39,delivered
S108674,O108674,2025-02-23 18:27:29,in_transit
S108675,O108675,2025-11-13 12:25:07,in_transit
S108676,O108676,2025-10-13 05:39:55,in_transit
S108677,O108677,2025-01-19 13:30:38,delivered
S108678,O108678,2025-11-04 23:19:04,in_transit
S108679,O108679,2024-09-01 02:59:43,delivered
S108680,O108680,2025-06-03 09:19:18,delayed
S108681,O108681,2025-05-19 01:15:39,in_transit
S108682,O108682,2025-10-11 04:52:26,delivered
S108683,O108683,2024-06-28 20:27:52,in_transit
S108684,O108684,2024-08-03 14:16:24,delayed
S108685,O108685,2024-10-16 09:09:52,delivered
S108686,O108686,2024-12-22 02:28:35,delayed
S108687,O108687,2025-01-02 07:20:08,delayed
S108688,O108688,2026-02-24 20:31:04,delivered
S108689,O108689,2026-01-03 10:43:42,in_transit
S108690,O108690,2025-01-14 07:39:14,delivered
S108691,O108691,2025-11-03 18:25:00,delayed
S108692,O108692,2024-07-05 10:44:48,delivered
S108693,O108693,2026-01-20 09:50:02,in_transit
S108694,O108694,2025-02-04 10:16:25,delivered
S108695,O108695,2025-07-17 17:56:33,delayed
S108696,O108696,2025-05-22 15:21:23,in_transit
S108697,O108697,2026-04-23 18:59:46,in_transit
S108698,O108698,2026-03-29 17:05:48,delivered
S108699,O108699,2024-09-26 13:52:32,delivered
S108700,O108700,2025-06-16 12:02:51,delivered
S108701,O108701,2024-08-09 08:00:53,delayed
S108702,O108702,2025-03-04 02:57:33,in_transit
S108703,O108703,2025-07-22 21:40:36,in_transit
S108704,O108704,2026-01-04 00:56:56,in_transit
S108705,O108705,2024-11-21 15:54:12,in_transit
S108706,O108706,2024-10-27 19:02:45,in_transit
S108707,O108707,2024-12-14 06:19:43,delayed
S108708,O108708,2025-01-09 22:45:59,in_transit
S108709,O108709,2025-03-12 10:05:01,delivered
S108710,O108710,2024-10-02 19:16:31,delayed
S108711,O108711,2024-07-13 16:48:11,delayed
S108712,O108712,2026-03-24 10:08:54,in_transit
S108713,O108713,2025-06-16 11:01:21,delivered
S108714,O108714,2024-08-07 23:38:08,delivered
S108715,O108715,2026-06-05 17:35:05,in_transit
S108716,O108716,2024-07-24 12:19:50,delayed
S108717,O108717,2025-12-29 08:23:15,in_transit
S108718,O108718,2025-09-17 19:09:37,delayed
S108719,O108719,2025-02-08 14:41:44,in_transit
S108720,O108720,2025-11-06 14:16:56,delivered
S108721,O108721,2026-02-17 15:12:56,in_transit
S108722,O108722,2024-12-03 20:14:53,delivered
S108723,O108723,2024-07-02 23:14:02,in_transit
S108724,O108724,2026-04-15 21:27:11,delivered
S108725,O108725,2025-09-01 03:14:36,delivered
S108726,O108726,2026-04-27 10:35:03,delivered
S108727,O108727,2026-03-22 19:44:39,delivered
S108728,O108728,2026-02-28 13:59:23,delivered
S108729,O108729,2026-02-01 00:37:21,in_transit
S108730,O108730,2025-12-18 00:47:04,in_transit
S108731,O108731,2025-08-08 18:33:50,in_transit
S108732,O108732,2026-01-31 14:47:57,delayed
S108733,O108733,2025-04-13 04:53:55,delivered
S108734,O108734,2024-08-02 00:10:43,delayed
S108735,O108735,2025-12-06 05:47:39,delivered
S108736,O108736,2025-02-10 15:07:00,delivered
S108737,O108737,2025-04-02 13:40:27,in_transit
S108738,O108738,2026-05-14 01:02:24,delayed
S108739,O108739,2025-05-18 07:32:01,delivered
S108740,O108740,2025-04-20 19:12:42,in_transit
S108741,O108741,2026-04-26 07:35:34,delayed
S108742,O108742,2025-11-12 12:50:05,delayed
S108743,O108743,2026-01-09 21:49:07,delivered
S108744,O108744,2024-12-05 19:00:37,delivered
S108745,O108745,2025-05-06 04:18:13,in_transit
S108746,O108746,2024-10-14 12:56:59,delayed
S108747,O108747,2024-10-03 21:55:53,delayed
S108748,O108748,2024-08-23 18:40:28,delivered
S108749,O108749,2024-09-14 02:08:02,in_transit
S108750,O108750,2025-10-17 13:17:19,delayed
S108751,O108751,2025-11-02 00:33:47,delivered
S108752,O108752,2025-09-10 21:37:13,delayed
S108753,O108753,2026-02-20 19:38:14,delayed
S108754,O108754,2024-09-24 04:08:31,delayed
S108755,O108755,2025-10-16 18:48:52,in_transit
S108756,O108756,2024-06-16 14:04:53,in_transit
S108757,O108757,2024-09-21 02:19:50,in_transit
S108758,O108758,2024-08-14 18:47:59,in_transit
S108759,O108759,2024-12-23 22:50:37,delayed
S108760,O108760,2024-10-05 08:29:22,in_transit
S108761,O108761,2024-07-15 22:27:30,delivered
S108762,O108762,2024-12-25 09:04:38,delivered
S108763,O108763,2025-07-06 16:39:20,delivered
S108764,O108764,2025-02-28 09:47:37,delivered
S108765,O108765,2026-05-20 02:22:08,delivered
S108766,O108766,2024-09-03 21:18:43,delivered
S108767,O108767,2024-07-15 13:54:44,delayed
S108768,O108768,2025-11-30 14:34:10,in_transit
S108769,O108769,2024-10-10 01:32:17,delivered
S108770,O108770,2025-10-19 11:49:52,delivered
S108771,O108771,2026-02-03 23:00:35,in_transit
S108772,O108772,2025-04-13 15:42:47,in_transit
S108773,O108773,2025-04-12 14:27:05,delayed
S108774,O108774,2025-01-28 23:19:51,delivered
S108775,O108775,2025-02-19 13:20:38,delivered
S108776,O108776,2024-11-24 16:08:43,delivered
S108777,O108777,2024-07-14 05:44:03,delayed
S108778,O108778,2024-07-29 06:01:17,in_transit
S108779,O108779,2026-02-20 18:31:26,delayed
S108780,O108780,2025-05-09 02:10:52,delayed
S108781,O108781,2026-04-14 15:30:57,delivered
S108782,O108782,2026-05-12 10:02:13,in_transit
S108783,O108783,2025-09-24 20:44:39,delivered
S108784,O108784,2024-11-22 00:05:55,delayed
S108785,O108785,2025-12-03 03:23:28,delayed
S108786,O108786,2026-02-11 09:38:33,in_transit
S108787,O108787,2024-06-17 03:18:15,in_transit
S108788,O108788,2025-05-22 10:10:46,in_transit
S108789,O108789,2025-02-28 11:51:55,delivered
S108790,O108790,2025-07-17 20:59:47,delayed
S108791,O108791,2025-01-28 00:42:46,in_transit
S108792,O108792,2024-07-19 03:16:38,in_transit
S108793,O108793,2024-10-31 17:12:07,in_transit
S108794,O108794,2024-06-24 16:06:03,delivered
S108795,O108795,2025-03-20 11:46:53,delivered
S108796,O108796,2026-05-27 19:52:06,delivered
S108797,O108797,2026-01-18 04:43:23,delivered
S108798,O108798,2024-11-24 14:57:39,in_transit
S108799,O108799,2026-01-18 01:15:38,delayed
S108800,O108800,2025-01-18 00:06:52,delayed
S108801,O108801,2024-10-06 06:14:12,in_transit
S108802,O108802,2024-08-02 17:55:22,delayed
S108803,O108803,2025-07-23 14:37:52,delivered
S108804,O108804,2025-04-18 15:33:01,delivered
S108805,O108805,2024-12-31 17:17:52,delivered
S108806,O108806,2025-07-26 07:09:53,in_transit
S108807,O108807,2024-08-09 06:41:04,delivered
S108808,O108808,2026-04-21 09:04:16,delivered
S108809,O108809,2025-05-11 22:15:02,delivered
S108810,O108810,2026-01-21 13:47:38,delayed
S108811,O108811,2026-03-05 01:12:22,in_transit
S108812,O108812,2025-04-25 15:42:41,in_transit
S108813,O108813,2024-07-30 05:25:22,in_transit
S108814,O108814,2025-03-01 06:47:30,delayed
S108815,O108815,2025-11-21 01:45:06,delivered
S108816,O108816,2024-08-30 18:55:19,in_transit
S108817,O108817,2025-02-27 20:30:39,in_transit
S108818,O108818,2025-06-29 08:27:09,delivered
S108819,O108819,2025-05-14 18:54:38,delivered
S108820,O108820,2025-02-12 06:15:33,delayed
S108821,O108821,2025-03-26 11:59:27,in_transit
S108822,O108822,2024-12-23 23:59:36,in_transit
S108823,O108823,2025-05-04 09:23:16,in_transit
S108824,O108824,2025-09-02 10:06:53,delayed
S108825,O108825,2026-03-06 06:19:39,in_transit
S108826,O108826,2026-05-26 12:33:10,in_transit
S108827,O108827,2025-04-22 22:47:33,in_transit
S108828,O108828,2025-01-25 21:05:39,delayed
S108829,O108829,2024-12-13 08:58:44,in_transit
S108830,O108830,2026-03-25 09:18:46,in_transit
S108831,O108831,2025-08-07 20:18:01,delayed
S108832,O108832,2024-11-24 22:26:04,in_transit
S108833,O108833,2024-06-12 12:46:19,delivered
S108834,O108834,2025-08-27 23:42:24,delayed
S108835,O108835,2025-10-01 02:25:10,delivered
S108836,O108836,2025-02-15 00:04:40,delivered
S108837,O108837,2025-12-08 06:12:28,in_transit
S108838,O108838,2024-07-15 17:24:27,in_transit
S108839,O108839,2025-06-07 19:36:33,in_transit
S108840,O108840,2025-11-22 19:33:36,delayed
S108841,O108841,2025-02-20 16:42:52,delayed
S108842,O108842,2025-10-23 05:41:01,delayed
S108843,O108843,2025-11-15 12:13:41,delivered
S108844,O108844,2026-05-28 02:12:42,delayed
S108845,O108845,2024-06-25 01:07:03,delayed
S108846,O108846,2025-12-11 03:25:06,in_transit
S108847,O108847,2024-08-17 04:23:57,delivered
S108848,O108848,2025-09-03 10:21:50,delayed
S108849,O108849,2025-12-23 09:27:45,in_transit
S108850,O108850,2024-12-20 14:21:14,in_transit
S108851,O108851,2024-10-28 04:00:40,delayed
S108852,O108852,2025-10-11 05:38:49,delivered
S108853,O108853,2026-04-11 22:08:02,delivered
S108854,O108854,2025-06-21 03:12:02,delayed
S108855,O108855,2025-11-14 21:34:31,delayed
S108856,O108856,2025-10-31 10:49:20,delayed
S108857,O108857,2026-05-19 05:05:35,delivered
S108858,O108858,2024-07-01 19:08:46,delivered
S108859,O108859,2025-10-15 17:59:41,in_transit
S108860,O108860,2024-06-12 11:54:22,in_transit
S108861,O108861,2026-01-03 17:43:34,delivered
S108862,O108862,2024-10-11 16:53:09,in_transit
S108863,O108863,2024-06-18 00:56:05,delivered
S108864,O108864,2025-04-08 17:16:23,in_transit
S108865,O108865,2025-04-16 05:05:53,delayed
S108866,O108866,2025-01-06 10:00:25,delivered
S108867,O108867,2026-04-20 05:46:53,in_transit
S108868,O108868,2025-03-07 14:24:53,delayed
S108869,O108869,2024-12-13 19:28:29,in_transit
S108870,O108870,2024-12-17 17:53:01,in_transit
S108871,O108871,2024-09-22 11:08:55,delayed
S108872,O108872,2025-04-13 12:20:52,delayed
S108873,O108873,2025-09-12 04:50:07,delivered
S108874,O108874,2026-04-28 06:50:00,in_transit
S108875,O108875,2025-08-29 13:06:47,delayed
S108876,O108876,2025-08-27 23:19:31,in_transit
S108877,O108877,2024-08-11 15:45:50,delayed
S108878,O108878,2024-06-26 09:04:41,delivered
S108879,O108879,2026-05-04 09:07:12,delayed
S108880,O108880,2026-03-31 23:47:00,in_transit
S108881,O108881,2025-06-26 13:01:50,in_transit
S108882,O108882,2026-03-28 14:38:54,delivered
S108883,O108883,2026-05-07 06:34:45,delivered
S108884,O108884,2024-07-02 01:45:27,delayed
S108885,O108885,2025-05-02 05:10:27,delayed
S108886,O108886,2024-07-15 09:37:50,in_transit
S108887,O108887,2026-01-15 17:24:11,delayed
S108888,O108888,2024-08-24 14:46:10,delivered
S108889,O108889,2025-07-01 11:55:03,delayed
S108890,O108890,2025-10-28 10:40:09,delivered
S108891,O108891,2025-04-27 06:30:10,in_transit
S108892,O108892,2025-11-06 00:50:09,delayed
S108893,O108893,2026-05-13 16:46:05,delivered
S108894,O108894,2026-05-21 09:22:08,delayed
S108895,O108895,2026-01-05 16:27:06,delivered
S108896,O108896,2026-05-29 03:08:41,delivered
S108897,O108897,2024-12-25 20:39:40,delivered
S108898,O108898,2024-10-14 01:24:28,delayed
S108899,O108899,2025-02-19 18:53:31,delivered
S108900,O108900,2025-04-08 17:52:08,delayed
S108901,O108901,2025-08-01 17:08:29,delivered
S108902,O108902,2024-07-11 10:45:50,delivered
S108903,O108903,2026-03-08 23:28:44,delayed
S108904,O108904,2026-02-11 05:38:52,delayed
S108905,O108905,2025-08-13 14:29:25,delayed
S108906,O108906,2026-05-25 01:18:24,in_transit
S108907,O108907,2026-01-28 11:59:53,in_transit
S108908,O108908,2025-03-01 09:06:08,in_transit
S108909,O108909,2026-01-17 15:39:27,delivered
S108910,O108910,2026-02-03 17:00:28,delivered
S108911,O108911,2024-12-13 03:31:10,delivered
S108912,O108912,2024-12-03 10:59:55,delayed
S108913,O108913,2024-08-09 18:49:29,in_transit
S108914,O108914,2025-12-29 06:14:01,delivered
S108915,O108915,2024-10-05 11:31:48,delayed
S108916,O108916,2024-12-26 08:50:37,in_transit
S108917,O108917,2026-02-15 06:03:27,in_transit
S108918,O108918,2026-01-10 15:23:49,delayed
S108919,O108919,2024-08-30 15:26:57,delivered
S108920,O108920,2024-10-05 00:50:59,in_transit
S108921,O108921,2025-11-11 19:20:29,delivered
S108922,O108922,2024-06-10 13:37:57,delivered
S108923,O108923,2024-07-24 15:39:02,delivered
S108924,O108924,2024-10-16 03:09:18,delivered
S108925,O108925,2025-01-22 18:23:26,delivered
S108926,O108926,2025-09-08 09:34:54,delivered
S108927,O108927,2026-01-03 00:56:42,delivered
S108928,O108928,2026-05-08 22:26:35,delayed
S108929,O108929,2024-12-11 23:17:29,delivered
S108930,O108930,2025-07-04 12:24:04,delivered
S108931,O108931,2025-02-01 17:10:08,in_transit
S108932,O108932,2025-11-07 23:27:50,in_transit
S108933,O108933,2026-02-01 14:07:13,delivered
S108934,O108934,2025-04-12 08:40:10,in_transit
S108935,O108935,2024-08-10 16:47:10,delayed
S108936,O108936,2024-07-23 03:44:08,delayed
S108937,O108937,2026-01-16 01:02:16,delayed
S108938,O108938,2024-08-21 04:10:41,in_transit
S108939,O108939,2026-05-10 21:48:21,delayed
S108940,O108940,2024-07-20 11:06:28,delayed
S108941,O108941,2024-12-26 20:32:09,in_transit
S108942,O108942,2025-08-30 00:08:21,delivered
S108943,O108943,2026-01-29 07:59:21,delivered
S108944,O108944,2025-10-04 14:38:48,delivered
S108945,O108945,2024-11-06 22:22:24,in_transit
S108946,O108946,2026-02-28 23:02:57,delivered
S108947,O108947,2025-04-22 19:09:55,delayed
S108948,O108948,2025-09-20 15:03:32,delivered
S108949,O108949,2025-06-06 18:15:01,delayed
S108950,O108950,2024-12-31 15:23:49,delivered
S108951,O108951,2025-03-08 23:19:07,delivered
S108952,O108952,2024-10-01 08:59:21,delivered
S108953,O108953,2025-06-28 11:49:15,in_transit
S108954,O108954,2025-12-25 08:07:18,delivered
S108955,O108955,2026-03-10 06:23:03,delayed
S108956,O108956,2024-10-07 12:05:19,delayed
S108957,O108957,2026-06-01 08:25:46,delivered
S108958,O108958,2025-02-01 01:41:57,in_transit
S108959,O108959,2025-08-04 17:44:24,delivered
S108960,O108960,2025-05-09 06:58:45,delivered
S108961,O108961,2026-05-25 19:05:50,delayed
S108962,O108962,2025-02-10 15:46:27,in_transit
S108963,O108963,2025-08-03 13:55:29,delayed
S108964,O108964,2024-10-28 19:43:10,in_transit
S108965,O108965,2024-09-24 14:47:52,delivered
S108966,O108966,2024-08-17 07:51:17,delayed
S108967,O108967,2024-07-25 03:18:59,delivered
S108968,O108968,2025-01-13 11:56:35,delivered
S108969,O108969,2024-06-10 10:39:06,delayed
S108970,O108970,2025-12-06 21:27:16,delivered
S108971,O108971,2025-02-04 10:25:53,in_transit
S108972,O108972,2025-05-27 17:51:04,delivered
S108973,O108973,2024-12-03 11:28:59,in_transit
S108974,O108974,2025-03-07 07:51:52,delivered
S108975,O108975,2025-12-29 23:23:01,in_transit
S108976,O108976,2025-10-04 20:33:47,delayed
S108977,O108977,2024-07-27 04:09:12,delivered
S108978,O108978,2026-01-14 20:22:55,delayed
S108979,O108979,2024-09-16 20:23:28,delayed
S108980,O108980,2025-11-13 02:23:53,in_transit
S108981,O108981,2024-06-25 12:30:09,delivered
S108982,O108982,2025-03-17 01:59:31,delayed
S108983,O108983,2025-07-16 09:43:10,delivered
S108984,O108984,2024-11-15 02:47:24,in_transit
S108985,O108985,2024-07-18 07:26:18,delayed
S108986,O108986,2024-10-28 14:06:13,in_transit
